State,District,Market,Commodity,Modal Price,,
Kerala,Palakad,Koduvayoor,Little gourd (Kundru),3800,,
Kerala,Palakad,Koduvayoor,Mango,4400,,
Kerala,Palakad,Koduvayoor,Onion,2800,,
Kerala,Palakad,Koduvayoor,Onion,14000,,
Kerala,Palakad,Koduvayoor,Potato,3400,,
Kerala,Palakad,Koduvayoor,Pumpkin,2500,,
Kerala,Palakad,Koduvayoor,Snakeguard,2400,,
Kerala,Palakad,Koduvayoor,Sweet Potato,2000,,
Kerala,Palakad,Koduvayoor,Tapioca,2800,,
Kerala,Palakad,Palakkad,Amaranthus,2600,,
Kerala,Palakad,Palakkad,Amaranthus,2600,,
Kerala,Palakad,Palakkad,Arhar (Tur/Red Gram)(Whole),14300,,
Kerala,Palakad,Palakkad,Ashgourd,1900,,
Kerala,Palakad,Palakkad,Banana,4400,,
Kerala,Palakad,Palakkad,Banana,4100,,
Kerala,Palakad,Palakkad,Banana,3000,,
Kerala,Palakad,Palakkad,Banana,7100,,
Kerala,Palakad,Palakkad,Beetroot,3400,,
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),7600,,
Kerala,Palakad,Palakkad,Bhindi(Ladies Finger),4100,,
Kerala,Palakad,Palakkad,Bitter gourd,6100,,
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),11100,,
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),12600,,
Kerala,Palakad,Palakkad,Bottle gourd,2700,,
Kerala,Palakad,Palakkad,Brinjal,3100,,
Kerala,Palakad,Palakkad,Cabbage,2400,,
Kerala,Palakad,Palakkad,Capsicum,8100,,
Kerala,Palakad,Palakkad,Carrot,5600,,
Kerala,Palakad,Palakkad,Cauliflower,3400,,
Kerala,Palakad,Palakkad,Chili Red,25600,,
Kerala,Palakad,Palakkad,Cluster beans,3400,,
Kerala,Palakad,Palakkad,Coconut,2900,,
Kerala,Palakad,Palakkad,Colacasia,8500,,
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),10300,,
Kerala,Palakad,Palakkad,Cowpea(Veg),3800,,
Kerala,Palakad,Palakkad,Cucumbar(Kheera),1700,,
Kerala,Palakad,Palakkad,Drumstick,3000,,
Kerala,Palakad,Palakkad,Elephant Yam (Suran),5100,,
Kerala,Palakad,Palakkad,French Beans (Frasbean),7600,,
Kerala,Palakad,Palakkad,Garlic,17500,,
Kerala,Palakad,Palakkad,Green Avare (W),5600,,
Kerala,Palakad,Palakkad,Green Chilli,6200,,
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),12600,,
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),13600,,
Kerala,Palakad,Palakkad,Green Peas,8100,,
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),14600,,
Kerala,Palakad,Palakkad,Lemon,5600,,
Kerala,Palakad,Palakkad,Lime,5600,,
Kerala,Palakad,Palakkad,Little gourd (Kundru),3700,,
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),6100,,
Kerala,Palakad,Palakkad,Onion,2600,,
Kerala,Palakad,Palakkad,Onion,9600,,
Kerala,Palakad,Palakkad,Pineapple,5600,,
Kerala,Palakad,Palakkad,Potato,3200,,
Kerala,Palakad,Palakkad,Pumpkin,1800,,
Kerala,Palakad,Palakkad,Snakeguard,3400,,
Kerala,Palakad,Palakkad,Sweet Potato,2700,,
Kerala,Palakad,Palakkad,Tapioca,3200,,
Kerala,Palakad,Pattambi,Amaranthus,1100,,
Kerala,Palakad,Pattambi,Ashgourd,2100,,
Kerala,Palakad,Pattambi,Banana,5200,,
Kerala,Palakad,Pattambi,Banana,3500,,
Kerala,Palakad,Pattambi,Beetroot,2800,,
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),4800,,
Kerala,Palakad,Pattambi,Bitter gourd,5200,,
Kerala,Palakad,Pattambi,Bottle gourd,3200,,
Kerala,Palakad,Pattambi,Brinjal,2800,,
Kerala,Palakad,Pattambi,Cabbage,2200,,
Kerala,Palakad,Pattambi,Carrot,5200,,
Kerala,Palakad,Pattambi,Cauliflower,2800,,
Kerala,Palakad,Pattambi,Cluster beans,3900,,
Kerala,Palakad,Pattambi,Colacasia,5800,,
Kerala,Palakad,Pattambi,Cowpea(Veg),4800,,
Kerala,Palakad,Pattambi,Cucumbar(Kheera),1900,,
Kerala,Palakad,Pattambi,Drumstick,3500,,
Kerala,Palakad,Pattambi,Elephant Yam (Suran),5500,,
Kerala,Palakad,Pattambi,French Beans (Frasbean),7500,,
Kerala,Palakad,Pattambi,Green Avare (W),4800,,
Kerala,Palakad,Pattambi,Green Chilli,6500,,
Kerala,Palakad,Pattambi,Lemon,4800,,
Kerala,Palakad,Pattambi,Lime,5500,,
Kerala,Palakad,Pattambi,Little gourd (Kundru),4800,,
Kerala,Palakad,Pattambi,Mango,2100,,
Kerala,Palakad,Pattambi,Onion,2200,,
Kerala,Palakad,Pattambi,Onion,9500,,
Kerala,Palakad,Pattambi,Potato,2800,,
Kerala,Palakad,Pattambi,Pumpkin,1800,,
Kerala,Palakad,Pattambi,Snakeguard,3200,,
Kerala,Palakad,Pattambi,Sweet Potato,1900,,
Kerala,Palakad,Pattambi,Tapioca,2600,,
Kerala,Thirssur,Chelakkara,Amaranthus,2600,,
Kerala,Thirssur,Chelakkara,Ashgourd,2900,,
Kerala,Thirssur,Chelakkara,Banana - Green,4900,,
Kerala,Thirssur,Chelakkara,Beetroot,3200,,
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),3600,,
Kerala,Thirssur,Chelakkara,Bitter gourd,5200,,
Kerala,Thirssur,Chelakkara,Brinjal,2500,,
Kerala,Thirssur,Chelakkara,Cabbage,2600,,
Kerala,Thirssur,Chelakkara,Carrot,7200,,
Kerala,Thirssur,Chelakkara,Cauliflower,4600,,
Kerala,Thirssur,Chelakkara,Coconut Seed,2900,,
Kerala,Thirssur,Chelakkara,Cowpea(Veg),5200,,
Kerala,Thirssur,Chelakkara,Cucumbar(Kheera),2600,,
Kerala,Thirssur,Chelakkara,Drumstick,9200,,
Kerala,Thirssur,Chelakkara,Duster Beans,7800,,
Kerala,Thirssur,Chelakkara,Elephant Yam (Suran),4899,,
Kerala,Thirssur,Chelakkara,Ginger(Green),12000,,
Kerala,Thirssur,Chelakkara,Green Chilli,3900,,
Kerala,Thirssur,Chelakkara,Mango (Raw-Ripe),2900,,
Kerala,Thirssur,Chelakkara,Onion,2500,,
Kerala,Thirssur,Chelakkara,Potato,2900,,
Kerala,Thirssur,Chelakkara,Pumpkin,2500,,
Kerala,Thirssur,Chelakkara,Snakeguard,2400,,
Kerala,Thirssur,Chelakkara,Tapioca,2900,,
Kerala,Thirssur,Chelakkara,Tomato,11000,,
Kerala,Thirssur,Kodungalloor,Ashgourd,1600,,
Kerala,Thirssur,Kodungalloor,Banana - Green,5000,,
Kerala,Thirssur,Kodungalloor,Beetroot,2600,,
Kerala,Thirssur,Kodungalloor,Bhindi(Ladies Finger),3800,,
Kerala,Thirssur,Kodungalloor,Bitter gourd,5000,,
Kerala,Thirssur,Kodungalloor,Brinjal,3000,,
Kerala,Thirssur,Kodungalloor,Cabbage,2500,,
Kerala,Thirssur,Kodungalloor,Carrot,4400,,
Kerala,Thirssur,Kodungalloor,Drumstick,2300,,
Kerala,Thirssur,Kodungalloor,Elephant Yam (Suran),5500,,
Kerala,Thirssur,Kodungalloor,French Beans (Frasbean),7000,,
Kerala,Thirssur,Kodungalloor,Green Chilli,5400,,
Kerala,Thirssur,Kodungalloor,Mango (Raw-Ripe),3500,,
Kerala,Thirssur,Kodungalloor,Onion,2100,,
Kerala,Thirssur,Kodungalloor,Potato,2800,,
Kerala,Thirssur,Kodungalloor,Pumpkin,2100,,
Kerala,Thirssur,Kodungalloor,Sweet Potato,2300,,
Kerala,Thirssur,Kodungalloor,Tapioca,2000,,
Kerala,Thirssur,Mattathur,Ashgourd,1800,,
Kerala,Thirssur,Mattathur,Banana,1800,,
Kerala,Thirssur,Mattathur,Banana,4500,,
Kerala,Thirssur,Mattathur,Banana,1900,,
Kerala,Thirssur,Mattathur,Banana,3800,,
Kerala,Thirssur,Mattathur,Banana,12000,,
Kerala,Thirssur,Mattathur,Banana,1900,,
Kerala,Thirssur,Mattathur,Bitter gourd,7000,,
Kerala,Thirssur,Mattathur,Bottle gourd,1900,,
Kerala,Thirssur,Mattathur,Brinjal,3500,,
Kerala,Thirssur,Mattathur,Coconut Seed,3100,,
Kerala,Thirssur,Mattathur,Cowpea(Veg),6500,,
Kerala,Thirssur,Mattathur,Cucumbar(Kheera),3000,,
Kerala,Thirssur,Mattathur,Ginger(Green),25000,,
Kerala,Thirssur,Mattathur,Green Chilli,30000,,
Kerala,Thirssur,Mattathur,Tapioca,2200,,
Kerala,Thiruvananthapuram,Aralamoodu,Amaranthus,5000,,
Kerala,Thiruvananthapuram,Aralamoodu,Amphophalus,3500,,
Kerala,Thiruvananthapuram,Aralamoodu,Banana - Green,4000,,
Kerala,Thiruvananthapuram,Aralamoodu,Beetroot,3000,,
Kerala,Thiruvananthapuram,Aralamoodu,Bhindi(Ladies Finger),3000,,
Kerala,Thiruvananthapuram,Aralamoodu,Bitter gourd,6000,,
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,4000,,
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,3500,,
Kerala,Thiruvananthapuram,Aralamoodu,Carrot,5000,,
Kerala,Thiruvananthapuram,Aralamoodu,Cauliflower,5000,,
Kerala,Thiruvananthapuram,Aralamoodu,Cowpea(Veg),4000,,
Kerala,Thiruvananthapuram,Aralamoodu,Cucumbar(Kheera),2000,,
Kerala,Thiruvananthapuram,Aralamoodu,Drumstick,4000,,
Kerala,Thiruvananthapuram,Aralamoodu,Green Chilli,10000,,
Kerala,Thiruvananthapuram,Aralamoodu,Lemon,5000,,
Kerala,Thiruvananthapuram,Aralamoodu,Mango (Raw-Ripe),6000,,
Kerala,Thiruvananthapuram,Aralamoodu,Onion,3000,,
Kerala,Thiruvananthapuram,Aralamoodu,Potato,3500,,
Kerala,Thiruvananthapuram,Aralamoodu,Pumpkin,2000,,
Kerala,Thiruvananthapuram,Aralamoodu,Snakeguard,2500,,
Kerala,Thiruvananthapuram,Aralamoodu,Tapioca,3000,,
Kerala,Thiruvananthapuram,Aralamoodu,Tomato,10000,,
Kerala,Thiruvananthapuram,Kattakada,Arecanut(Betelnut/Supari),4000,,
Kerala,Thiruvananthapuram,Kattakada,Bhindi(Ladies Finger),4000,,
Kerala,Thiruvananthapuram,Kattakada,Bitter gourd,6500,,
Kerala,Thiruvananthapuram,Kattakada,Bottle gourd,5500,,
Kerala,Thiruvananthapuram,Kattakada,Brinjal,4500,,
Kerala,Thiruvananthapuram,Kattakada,Cabbage,4500,,
Kerala,Thiruvananthapuram,Kattakada,Cluster beans,8500,,
Kerala,Thiruvananthapuram,Kattakada,Coconut,4000,,
Kerala,Thiruvananthapuram,Kattakada,Colacasia,8000,,
Kerala,Thiruvananthapuram,Kattakada,Cucumbar(Kheera),5000,,
Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,3700,,
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,4200,,
Kerala,Thiruvananthapuram,Neyyatinkara,Banana - Green,5600,,
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,3800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Bhindi(Ladies Finger),3600,,
Kerala,Thiruvananthapuram,Neyyatinkara,Bitter gourd,6200,,
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,4800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,3800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Carrot,4700,,
Kerala,Thiruvananthapuram,Neyyatinkara,Cluster beans,7700,,
Kerala,Thiruvananthapuram,Neyyatinkara,Colacasia,4200,,
Kerala,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Cucumbar(Kheera),2800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Drumstick,4800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,3200,,
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),18000,,
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,7800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,3200,,
Kerala,Thiruvananthapuram,Neyyatinkara,Snakeguard,3800,,
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,4700,,
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,10000,,
Kerala,Thiruvananthapuram,Vamanapuram,Amaranthus,3500,,
Kerala,Thiruvananthapuram,Vamanapuram,Ashgourd,3200,,
Kerala,Thiruvananthapuram,Vamanapuram,Banana,6800,,
Kerala,Thiruvananthapuram,Vamanapuram,Banana - Green,4800,,
Kerala,Thiruvananthapuram,Vamanapuram,Beetroot,3800,,
Kerala,Thiruvananthapuram,Vamanapuram,Bhindi(Ladies Finger),7800,,
Kerala,Thiruvananthapuram,Vamanapuram,Bitter gourd,7200,,
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,3500,,
Kerala,Thiruvananthapuram,Vamanapuram,Cabbage,4200,,
Kerala,Thiruvananthapuram,Vamanapuram,Carrot,4800,,
Kerala,Thiruvananthapuram,Vamanapuram,Coconut,5200,,
Kerala,Thiruvananthapuram,Vamanapuram,Cowpea(Veg),7800,,
Kerala,Thiruvananthapuram,Vamanapuram,Cucumbar(Kheera),2200,,
Kerala,Thiruvananthapuram,Vamanapuram,Green Chilli,4800,,
Kerala,Thiruvananthapuram,Vamanapuram,Onion,2800,,
Kerala,Thiruvananthapuram,Vamanapuram,Potato,3000,,
Kerala,Thiruvananthapuram,Vamanapuram,Snakeguard,4800,,
Kerala,Thiruvananthapuram,Vamanapuram,Tapioca,4200,,
Kerala,Thiruvananthapuram,Vamanapuram,Tomato,9000,,
Kerala,Wayanad,Kalpetta,Ashgourd,1300,,
Kerala,Wayanad,Kalpetta,Banana - Green,3200,,
Kerala,Wayanad,Kalpetta,Bitter gourd,2600,,
Kerala,Wayanad,Kalpetta,Black pepper,56000,,
Kerala,Wayanad,Kalpetta,Brinjal,2200,,
Kerala,Wayanad,Kalpetta,Coffee,24200,,
Kerala,Wayanad,Kalpetta,Cowpea(Veg),2400,,
Kerala,Wayanad,Kalpetta,Green Chilli,3600,,
Kerala,Wayanad,Kalpetta,Pumpkin,1300,,
Kerala,Wayanad,Kalpetta,Rubber,13700,,
Kerala,Wayanad,Kalpetta,Snakeguard,2500,,
Kerala,Wayanad,Pulpally,Amaranthus,2300,,
Kerala,Wayanad,Pulpally,Banana,3500,,
Kerala,Wayanad,Pulpally,Bitter gourd,4300,,
Kerala,Wayanad,Pulpally,Coffee,14100,,
Kerala,Wayanad,Pulpally,Cowpea(Veg),2600,,
Kerala,Wayanad,Pulpally,Cucumbar(Kheera),1700,,
Kerala,Wayanad,Pulpally,Green Chilli,5400,,
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),2260,,
Kerala,Wayanad,Pulpally,Pepper ungarbled,55600,,
Kerala,Wayanad,Pulpally,Pumpkin,1200,,
Kerala,Wayanad,Pulpally,Rubber,15600,,
Madhya Pradesh,Anupur,Jaithari,Mahua Seed(Hippe seed),3000,,
Madhya Pradesh,Ashoknagar,Ashoknagar,Bengal Gram(Gram)(Whole),4990,,
Madhya Pradesh,Ashoknagar,Ashoknagar,Black Gram (Urd Beans)(Whole),5050,,
Madhya Pradesh,Ashoknagar,Ashoknagar,Corriander seed,5100,,
Madhya Pradesh,Ashoknagar,Ashoknagar,Lak(Teora),3500,,
Madhya Pradesh,Ashoknagar,Ashoknagar,Lentil (Masur)(Whole),5535,,
Madhya Pradesh,Ashoknagar,Ashoknagar(F&V),Green Chilli,1500,,
Madhya Pradesh,Badwani,Badwani,Beans,2800,,
Madhya Pradesh,Badwani,Badwani,Bhindi(Ladies Finger),1200,,
Madhya Pradesh,Badwani,Badwani,Bitter gourd,1600,,
Madhya Pradesh,Badwani,Badwani,Brinjal,1500,,
Madhya Pradesh,Badwani,Badwani,Cabbage,1200,,
Madhya Pradesh,Badwani,Badwani,Cauliflower,1500,,
Madhya Pradesh,Badwani,Badwani,Cluster beans,1700,,
Madhya Pradesh,Badwani,Badwani,Cucumbar(Kheera),800,,
Madhya Pradesh,Badwani,Badwani,Green Chilli,1800,,
Madhya Pradesh,Badwani,Badwani,Pumpkin,1300,,
Madhya Pradesh,Badwani,Badwani,Sponge gourd,1400,,
Madhya Pradesh,Dewas,Dewas(F&V),Bhindi(Ladies Finger),600,,
Madhya Pradesh,Dewas,Dewas(F&V),Brinjal,700,,
Madhya Pradesh,Dewas,Dewas(F&V),Cabbage,600,,
Madhya Pradesh,Dewas,Dewas(F&V),Cauliflower,500,,
Madhya Pradesh,Dewas,Dewas(F&V),Green Chilli,1100,,
Madhya Pradesh,Dewas,Dewas(F&V),Onion,800,,
Madhya Pradesh,Dewas,Dewas(F&V),Potato,700,,
Madhya Pradesh,Dewas,Khategaon,Wheat,2230,,
Madhya Pradesh,Dhar,Dhamnod,Kabuli Chana(Chickpeas-White),12350,,
Madhya Pradesh,Dhar,Dhamnod,Maize,2092,,
Madhya Pradesh,Dhar,Dhamnod,Soyabean,4895,,
Madhya Pradesh,Dhar,Dhamnod,Wheat,2480,,
Madhya Pradesh,Dhar,Dhar(F&V),Ginger(Green),5000,,
Madhya Pradesh,Dhar,Dhar(F&V),Onion,1600,,
Madhya Pradesh,Dhar,Dhar(F&V),Papaya,3000,,
Madhya Pradesh,Dhar,Dhar(F&V),Potato,1400,,
Madhya Pradesh,Jhabua,Jhabua,Soyabean,4850,,
Madhya Pradesh,Jhabua,Jhabua,Wheat,2050,,
Madhya Pradesh,Jhabua,Thandla,Cauliflower,1300,,
Madhya Pradesh,Khargone,Badwaha,Bhindi(Ladies Finger),1250,,
Madhya Pradesh,Khargone,Badwaha,Bitter gourd,1600,,
Madhya Pradesh,Khargone,Badwaha,Bottle gourd,900,,
Madhya Pradesh,Khargone,Badwaha,Cabbage,1100,,
Madhya Pradesh,Khargone,Badwaha,Cauliflower,2500,,
Madhya Pradesh,Khargone,Badwaha,Garlic,7650,,
Madhya Pradesh,Khargone,Badwaha,Ginger(Green),8400,,
Madhya Pradesh,Khargone,Badwaha,Green Chilli,4400,,
Madhya Pradesh,Khargone,Badwaha,Leafy Vegetable,1300,,
Madhya Pradesh,Khargone,Badwaha,Onion,850,,
Madhya Pradesh,Khargone,Badwaha,Potato,1000,,
Madhya Pradesh,Khargone,Badwaha,Tomato,7600,,
Madhya Pradesh,Khargone,Khargone,Bhindi(Ladies Finger),600,,
Madhya Pradesh,Khargone,Khargone,Bitter gourd,1200,,
Madhya Pradesh,Khargone,Khargone,Bottle gourd,1000,,
Madhya Pradesh,Khargone,Khargone,Brinjal,600,,
Madhya Pradesh,Khargone,Khargone,Cabbage,600,,
Madhya Pradesh,Khargone,Khargone,Cluster beans,1500,,
Madhya Pradesh,Khargone,Khargone,Cucumbar(Kheera),600,,
Madhya Pradesh,Khargone,Khargone,Green Chilli,1500,,
Madhya Pradesh,Khargone,Khargone,Onion,600,,
Madhya Pradesh,Khargone,Khargone,Potato,700,,
Madhya Pradesh,Khargone,Khargone,Pumpkin,800,,
Madhya Pradesh,Khargone,Khargone,Spinach,600,,
Madhya Pradesh,Khargone,Khargone,Sponge gourd,1000,,
Madhya Pradesh,Khargone,Khargone,Tomato,600,,
Madhya Pradesh,Mandla,Mandla,Same/Savi,4000,,
Madhya Pradesh,Neemuch,Javad,Garlic,5001,,
Madhya Pradesh,Panna,Panna,Bengal Gram(Gram)(Whole),5030,,
Madhya Pradesh,Panna,Panna,Green Peas,4150,,
Madhya Pradesh,Panna,Panna,Lentil (Masur)(Whole),5250,,
Madhya Pradesh,Panna,Panna,Wheat,2125,,
Madhya Pradesh,Panna,Panna,White Peas,4450,,
Madhya Pradesh,Rajgarh,Machalpur,Corriander seed,7000,,
Madhya Pradesh,Rewa,Baikunthpur,Lentil (Masur)(Whole),5250,,
Madhya Pradesh,Rewa,Baikunthpur,Wheat,2200,,
Madhya Pradesh,Sagar,Sagar(F&V),Banana,1300,,
Madhya Pradesh,Sagar,Sagar(F&V),Bottle gourd,1800,,
Madhya Pradesh,Sagar,Sagar(F&V),Brinjal,1800,,
Madhya Pradesh,Sagar,Sagar(F&V),Cauliflower,1500,,
Madhya Pradesh,Sagar,Sagar(F&V),Green Chilli,4000,,
Madhya Pradesh,Sagar,Sagar(F&V),Potato,1100,,
Madhya Pradesh,Sagar,Sagar(F&V),Raddish,1100,,
Madhya Pradesh,Sagar,Sagar(F&V),Spinach,800,,
Madhya Pradesh,Shajapur,Berachha,Soyabean,4900,,
Madhya Pradesh,Shajapur,Kalapipal,Bengal Gram(Gram)(Whole),4380,,
Madhya Pradesh,Shajapur,Kalapipal,Bengal Gram(Gram)(Whole),5640,,
Madhya Pradesh,Shajapur,Kalapipal,Lentil (Masur)(Whole),5570,,
Madhya Pradesh,Shajapur,Kalapipal,Mustard,4975,,
Madhya Pradesh,Shajapur,Kalapipal,Onion,810,,
Madhya Pradesh,Shajapur,Kalapipal,Soyabean,4995,,
Madhya Pradesh,Shajapur,Kalapipal,Wheat,2285,,
Madhya Pradesh,Shajapur,Kalapipal,Wheat,2095,,
Madhya Pradesh,Shajapur,Kalapipal,Wheat,2780,,
Maharashtra,Ahmednagar,Karjat,Rice,4800,,
Maharashtra,Ahmednagar,Shrirampur,Bhindi(Ladies Finger),3150,,
Maharashtra,Ahmednagar,Shrirampur,Bitter gourd,1700,,
Maharashtra,Ahmednagar,Shrirampur,Bottle gourd,2100,,
Maharashtra,Ahmednagar,Shrirampur,Cabbage,650,,
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,700,,
Maharashtra,Ahmednagar,Shrirampur,Chilly Capsicum,7000,,
Maharashtra,Ahmednagar,Shrirampur,Coriander(Leaves),2,,
Maharashtra,Ahmednagar,Shrirampur,Drumstick,2100,,
Maharashtra,Ahmednagar,Shrirampur,Garlic,8500,,
Maharashtra,Ahmednagar,Shrirampur,Ginger(Green),8500,,
Maharashtra,Ahmednagar,Shrirampur,Green Chilli,3000,,
Maharashtra,Ahmednagar,Shrirampur,Lime,1500,,
Maharashtra,Ahmednagar,Shrirampur,Methi(Leaves),11,,
Maharashtra,Ahmednagar,Shrirampur,Potato,1000,,
Maharashtra,Ahmednagar,Shrirampur,Ridgeguard(Tori),1850,,
Maharashtra,Ahmednagar,Shrirampur,Spinach,8,,
Maharashtra,Ahmednagar,Shrirampur,Tomato,1875,,
Maharashtra,Beed,Kaij,Bengal Gram(Gram)(Whole),4352,,
Maharashtra,Beed,Kaij,Jowar(Sorghum),5300,,
Maharashtra,Beed,Kaij,Jowar(Sorghum),3900,,
Maharashtra,Beed,Kaij,Soyabean,4860,,
Maharashtra,Beed,Kaij,Wheat,2825,,
Maharashtra,Chandrapur,Chimur,Paddy(Dhan)(Common),2600,,
Maharashtra,Chandrapur,Pombhurni,Paddy(Dhan)(Common),2780,,
Maharashtra,Chandrapur,Sindevahi,Paddy(Dhan)(Common),2200,,
Maharashtra,Gadchiroli,Armori,Paddy(Dhan)(Common),2780,,
Maharashtra,Gadchiroli,Gandchiroli,Paddy(Dhan)(Common),2291,,
Maharashtra,Jalana,Bhokardan(Pimpalgaon Renu),Green Chilli,3900,,
Maharashtra,Jalgaon,Jalgaon,Bengal Gram(Gram)(Whole),7100,,
Maharashtra,Jalgaon,Jalgaon,Corriander seed,5700,,
Maharashtra,Jalgaon,Jalgaon,Wheat,2350,,
Maharashtra,Mumbai,Vashi New Mumbai,Onion,1350,,
Maharashtra,Mumbai,Vashi New Mumbai,Potato,1350,,
Maharashtra,Nashik,Lasalgaon,Onion,1250,,
Maharashtra,Nashik,Manmad,Onion,1300,,
Maharashtra,Nashik,Pimpalgaon,Pomegranate,6500,,
Maharashtra,Pune,Pune,Amla(Nelli Kai),2800,,
Maharashtra,Pune,Pune,Apple,8200,,
Maharashtra,Pune,Pune,Banana,1100,,
Maharashtra,Pune,Pune,Beans,4500,,
Maharashtra,Pune,Pune,Beetroot,1500,,
Maharashtra,Pune,Pune,Bhindi(Ladies Finger),3000,,
Maharashtra,Pune,Pune,Bitter gourd,2750,,
Maharashtra,Pune,Pune,Bottle gourd,2250,,
Maharashtra,Pune,Pune,Brinjal,2750,,
Maharashtra,Pune,Pune,Cabbage,1150,,
Maharashtra,Pune,Pune,Carrot,1750,,
Maharashtra,Pune,Pune,Cauliflower,1200,,
Maharashtra,Pune,Pune,Chilly Capsicum,3500,,
Maharashtra,Pune,Pune,Coriander(Leaves),5,,
Maharashtra,Pune,Pune,Cucumbar(Kheera),1300,,
Maharashtra,Pune,Pune,Drumstick,2750,,
Maharashtra,Pune,Pune,Elephant Yam (Suran),2100,,
Maharashtra,Pune,Pune,Garlic,12000,,
Maharashtra,Pune,Pune,Ginger(Green),9500,,
Maharashtra,Pune,Pune,Grapes,8000,,
Maharashtra,Pune,Pune,Green Chilli,3750,,
Maharashtra,Pune,Pune,Guar,6000,,
Maharashtra,Pune,Pune,Guava,2500,,
Maharashtra,Pune,Pune,Jack Fruit,1500,,
Maharashtra,Pune,Pune,Lime,1300,,
Maharashtra,Pune,Pune,Little gourd (Kundru),3000,,
Maharashtra,Pune,Pune,Mango (Raw-Ripe),2750,,
Maharashtra,Pune,Pune,Methi(Leaves),5,,
Maharashtra,Pune,Pune,Mint(Pudina),3,,
Maharashtra,Pune,Pune,Onion,1250,,
Maharashtra,Pune,Pune,Onion Green,6,,
Maharashtra,Pune,Pune,Orange,8000,,
Maharashtra,Pune,Pune,Papaya,1700,,
Maharashtra,Pune,Pune,Pear(Marasebu),5700,,
Maharashtra,Pune,Pune,Peas Wet,7500,,
Maharashtra,Pune,Pune,Plum,5500,,
Maharashtra,Pune,Pune,Pointed gourd (Parval),3500,,
Maharashtra,Pune,Pune,Potato,1700,,
Maharashtra,Pune,Pune,Pumpkin,1250,,
Maharashtra,Pune,Pune,Raddish,6,,
Maharashtra,Pune,Pune,Rajgir,6,,
Maharashtra,Pune,Pune,Ridgeguard(Tori),3750,,
Maharashtra,Pune,Pune,Snakeguard,2500,,
Maharashtra,Pune,Pune,Spinach,6,,
Maharashtra,Pune,Pune,Sweet Pumpkin,1300,,
Maharashtra,Pune,Pune,Tender Coconut,600,,
Maharashtra,Pune,Pune,Tomato,6500,,
Maharashtra,Pune,Pune,Water Melon,1700,,
Maharashtra,Pune,Pune(Khadiki),Bhindi(Ladies Finger),2000,,
Maharashtra,Pune,Pune(Khadiki),Bottle gourd,1350,,
Maharashtra,Pune,Pune(Khadiki),Brinjal,2500,,
Maharashtra,Pune,Pune(Khadiki),Cabbage,1000,,
Maharashtra,Pune,Pune(Khadiki),Carrot,1450,,
Maharashtra,Pune,Pune(Khadiki),Cauliflower,1300,,
Maharashtra,Pune,Pune(Khadiki),Coriander(Leaves),4,,
Maharashtra,Pune,Pune(Khadiki),Green Chilli,3500,,
Maharashtra,Pune,Pune(Khadiki),Guar,4000,,
Maharashtra,Pune,Pune(Khadiki),Methi(Leaves),7,,
Maharashtra,Pune,Pune(Khadiki),Onion,1400,,
Maharashtra,Pune,Pune(Khadiki),Potato,1500,,
Maharashtra,Pune,Pune(Khadiki),Raddish,8,,
Maharashtra,Pune,Pune(Khadiki),Ridgeguard(Tori),2500,,
Maharashtra,Pune,Pune(Khadiki),Spinach,5,,
Maharashtra,Pune,Pune(Khadiki),Tomato,5000,,
Maharashtra,Pune,Pune(Moshi),Apple,15000,,
Maharashtra,Pune,Pune(Moshi),Banana,3500,,
Maharashtra,Pune,Pune(Moshi),Beans,5500,,
